num_vehicles,num_constructions,seed,vehicle_id,travel_time,distance_travelled,avg_speed,num_replans,initial_route_length,arrived
10,10,1,car_1_3,198.0,2742.184583833346,13.849417090067405,0,2645.156504954355,1
10,10,1,car_1_4,104.0,1437.5022288858718,13.822136816210305,0,1340.4741500042435,1
10,10,1,car_1_5,29.0,388.381030496864,13.392449327478069,0,388.38103049632326,1
10,10,1,car_1_6,38.0,510.2431179917574,13.4274504734673,0,510.24311799094556,1
10,10,1,car_1_7,111.0,1535.0533550005591,13.829309504509542,0,1532.742089593824,1
10,10,1,car_1_8,84.0,1153.8658104740712,13.736497743738942,0,1153.8658104755345,1
10,10,1,car_1_9,31.0,423.34805836269055,13.656388979441632,0,423.3480583643491,1
10,10,2,car_2_0,204.0,2828.6445061838454,13.865904442077673,0,2770.7670487976484,1
10,10,2,car_2_1,27.0,357.43020490982946,13.23815573740109,0,357.4302049099407,1
10,10,2,car_2_2,140.0,1927.5724251313752,13.768374465224108,0,1889.940774589904,1
10,10,2,car_2_3,86.0,1184.0180498415123,13.767651742343165,0,1146.38639930657,1
10,10,2,car_2_4,15.0,193.07465373065926,12.871643582043951,0,193.07465372913907,1
10,10,2,car_2_5,41.0,561.4326168816967,13.693478460529189,0,561.4326168830651,1
10,10,2,car_2_6,90.0,1238.4216650836822,13.760240723152025,0,1218.1758582351663,1
10,10,2,car_2_7,88.0,1207.779122041947,13.72476275047667,0,1170.1474715031663,1
10,10,2,car_2_8,49.0,659.8583786305691,13.466497523072839,0,659.858378632938,1
10,10,2,car_2_9,26.0,351.8659072587888,13.53330412533803,0,351.86590725709067,1
50,0,0,car_0_0,102.0,1364.1781672175268,13.374295757034577,0,1364.1781672176596,1
50,0,0,car_0_1,35.0,469.2536054018962,13.407245868625607,0,469.2536054024954,1
50,0,0,car_0_2,180.0,2490.0093167685186,13.833385093158437,0,2490.009316764445,1
50,0,0,car_0_3,117.0,1613.0964629137054,13.787149255672697,0,1613.096462909803,1
50,0,0,car_0_4,78.0,1068.5810916539442,13.699757585306978,0,1068.5810916543332,1
50,0,0,car_0_5,16.0,207.6948117056233,12.980925731601456,0,207.69481170595296,1
50,0,0,car_0_6,64.0,873.0454048769074,13.641334451201677,0,873.045404874997,1
50,0,0,car_0_7,63.0,865.5119566286417,13.738285025851456,0,865.5119566290649,1
50,0,0,car_0_8,30.0,405.5873180429854,13.519577268099512,0,405.5873180441725,1
50,0,0,car_0_9,99.0,1368.3730273560336,13.821949771273067,0,1368.3730273573706,1
50,0,0,car_0_10,99.0,1345.280250496129,13.588689398950796,0,1345.2802504953356,1
50,0,0,car_0_11,151.0,2082.0526697545124,13.78842827651995,0,2082.0526697582704,1
50,0,0,car_0_12,106.0,1455.1131921968235,13.727482945253053,0,1455.1131921970225,1
50,0,0,car_0_13,43.0,590.3203686375266,13.728380665988992,0,590.3203686361891,1
50,0,0,car_0_14,202.0,2787.6854393858507,13.800422967256686,0,2787.685439381876,1
50,0,0,car_0_15,28.0,370.2036890575288,13.221560323483171,0,370.20368905917786,1
50,0,0,car_0_16,41.0,551.5893310749199,13.453398318900485,0,551.5893310740116,1
50,0,0,car_0_17,113.0,1528.4442951229541,13.526055709052692,0,1528.4442951237281,1
50,0,0,car_0_18,138.0,1910.9424958124669,13.847409389945412,0,1910.942495810761,1
50,0,0,car_0_19,145.0,1988.72583626877,13.715350594957036,0,1988.72583626963,1
50,0,0,car_0_20,161.0,2211.862857303466,13.738278616791716,0,2211.862857305166,1
50,0,0,car_0_21,59.0,812.7828569541474,13.77598062634148,0,812.7828569517866,1
50,0,0,car_0_22,114.0,1549.8381840553895,13.595071789959558,0,1549.8381840604632,1
50,0,0,car_0_23,166.0,2292.978073134151,13.813120922494887,0,2292.9780731327455,1
50,0,0,car_0_24,56.0,767.4441893982014,13.704360524967882,0,767.4441893999744,1
50,0,0,car_0_25,130.0,1755.2654183605034,13.50204167969618,0,1755.2654183600705,1
50,0,0,car_0_26,102.0,1398.128874581573,13.707145829231107,0,1398.128874581854,1
50,0,0,car_0_27,92.0,1268.0782114563333,13.783458820177536,0,1268.078211457078,1
50,0,0,car_0_28,139.0,1910.2890434275703,13.743086643363815,0,1910.289043428666,1
50,0,0,car_0_29,20.0,260.07201142871793,13.003600571435896,0,260.0720114280099,1
50,0,0,car_0_30,33.0,437.3452943260257,13.252887706849263,0,437.3452943262169,1
50,0,0,car_0_31,123.0,1695.1033811696846,13.781328302192557,0,1695.1033811681443,1
50,0,0,car_0_32,121.0,1653.1672607466562,13.662539345013688,0,1653.1672607465719,1
50,0,0,car_0_33,60.0,827.471444046934,13.791190734115567,0,827.4714440454259,1
50,0,0,car_0_34,155.0,2143.873011264704,13.83143878235293,0,2143.873011266402,1
50,0,0,car_0_35,90.0,1234.5941238612832,13.71771248734759,0,1234.5941238605535,1
50,0,0,car_0_36,94.0,1281.4860812891095,13.632830652011803,0,1281.4860812891666,1
50,0,0,car_0_37,26.0,344.4344986851985,13.24748071866148,0,344.4344986834855,1
50,0,0,car_0_38,77.0,1004.2613287130133,13.042354918350823,0,1004.2613287149483,1
50,0,0,car_0_39,173.0,2328.570723637616,13.459946379408185,0,2328.570723635304,1
50,0,0,car_0_40,99.0,1366.433529811317,13.802358886982999,0,1366.4335298083013,1
50,0,0,car_0_41,42.0,577.3421959688483,13.746242761163055,0,577.342195969085,1
50,0,0,car_0_42,95.0,1307.3273336339169,13.76134035404123,0,1307.3273336352017,1
50,0,0,car_0_43,80.0,1105.5221888554568,13.819027360693209,0,1105.5221888537192,1
50,0,0,car_0_44,111.0,1472.6512856357506,13.267128699421177,0,1472.651285635063,1
50,0,0,car_0_45,83.0,1137.37333782994,13.703293226866748,0,1137.3733378288237,1
50,0,0,car_0_46,161.0,2218.576489068291,13.77997819297075,0,2218.576489066207,1
50,0,0,car_0_47,141.0,1899.153821549578,13.46917603935871,0,1899.153821548481,1
50,0,0,car_0_48,140.0,1930.3433343653808,13.788166674038434,0,1930.3433343649112,1
50,0,0,car_0_49,86.0,1162.863607376592,13.521669853216185,0,1162.8636073736607,1
50,0,1,car_1_0,126.0,1732.0670607936545,13.746563974552814,0,1732.0670607916275,1
50,0,1,car_1_1,41.0,558.5490301171093,13.623147076027056,0,558.5490301167428,1
50,0,1,car_1_2,164.0,2259.6081847759547,13.778098687658261,0,2259.6081847737346,1
50,0,1,car_1_3,191.0,2645.15650495246,13.848986936923875,0,2645.156504954355,1
50,0,1,car_1_4,101.0,1340.4741500020755,13.272021287149261,0,1340.4741500042435,1
50,0,1,car_1_5,29.0,388.38103049629046,13.392449327458293,0,388.38103049632326,1
50,0,1,car_1_6,39.0,510.2431179898354,13.083156871534241,0,510.24311799094556,1
50,0,1,car_1_7,111.0,1532.742089593964,13.808487293639315,0,1532.742089593824,1
50,0,1,car_1_8,84.0,1153.8658104773285,13.73649774377772,0,1153.8658104755345,1
50,0,1,car_1_9,31.0,423.34805836447225,13.656388979499106,0,423.3480583643491,1
50,0,1,car_1_10,101.0,1390.6857046573357,13.769165392646888,0,1390.6857046630885,1
50,0,1,car_1_11,130.0,1787.4164316358303,13.749357166429464,0,1787.416431636797,1
50,0,1,car_1_12,150.0,2045.6882487551713,13.637921658367809,0,2045.6882487551422,1
50,0,1,car_1_13,118.0,1630.5378919753425,13.818117728604598,0,1630.5378919759346,1
50,0,1,car_1_14,70.0,962.5093038854219,13.750132912648885,0,962.509303888807,1
50,0,1,car_1_15,122.0,1646.8918777029755,13.499113751663733,0,1646.891877704198,1
50,0,1,car_1_16,48.0,657.0628928218641,13.68881026712217,0,657.0628928198755,1
50,0,1,car_1_17,33.0,440.25428293979024,13.34103887696334,0,440.25428294135264,1
50,0,1,car_1_18,108.0,1489.422551255926,13.790949548665981,0,1489.4225512554142,1
50,0,1,car_1_19,18.0,233.3316957060119,12.962871983667329,0,233.3316957062507,1
50,0,1,car_1_20,18.0,238.5786592181438,13.254369956563544,0,238.57865921800078,1
50,0,1,car_1_21,167.0,2304.049364938122,13.79670278406061,0,2304.049364940319,1
50,0,1,car_1_22,102.0,1399.6564439742904,13.722121999747944,0,1399.6564439736105,1
50,0,1,car_1_23,56.0,764.1541720533706,13.645610215238761,0,764.1541720525165,1
50,0,1,car_1_24,98.0,1351.922811590219,13.795130730512438,0,1351.9228115909148,1
50,0,1,car_1_25,33.0,448.5420816338113,13.592184291933675,0,448.5420816344638,1
50,0,1,car_1_26,103.0,1366.7582305846172,13.269497384316672,0,1366.7582305855349,1
50,0,1,car_1_27,61.0,812.462818415582,13.319062596976753,0,812.4628184150179,1
50,0,1,car_1_28,57.0,754.0208973135335,13.228436794974272,0,754.0208973113209,1
50,0,1,car_1_29,108.0,1467.1627326423159,13.58484011705848,0,1467.1627326390887,1
50,0,1,car_1_30,125.0,1726.9099757999868,13.815279806399895,0,1726.9099758003297,1
50,0,1,car_1_31,20.0,265.92328637702224,13.296164318851112,0,265.9232863757839,1
50,0,1,car_1_32,48.0,656.9220782656382,13.68587663053413,0,656.922078266101,1
50,0,1,car_1_33,127.0,1752.2435203287514,13.797193073454736,0,1752.243520328586,1
50,0,1,car_1_34,122.0,1681.923820131613,13.786260820750925,0,1681.92382013002,1
50,0,1,car_1_35,93.0,1273.150644551472,13.689791876897548,0,1273.1506445551788,1
50,0,1,car_1_36,106.0,1457.7124698185567,13.752004432250535,0,1457.7124698206921,1
50,0,1,car_1_37,119.0,1631.2520412549004,13.708000346679835,0,1631.2520412557715,1
50,0,1,car_1_38,147.0,2029.487406660542,13.806036780003687,0,2029.4874066607329,1
50,0,1,car_1_39,51.0,691.3355220994414,13.555598472538067,0,691.3355220995796,1
50,0,1,car_1_40,134.0,1833.3698677766906,13.681864684900676,0,1833.3698677785935,1
50,0,1,car_1_41,24.0,309.9540506706339,12.914752111276412,0,309.95405067027,1
50,0,1,car_1_42,70.0,959.4929795583183,13.707042565118833,0,959.4929795594682,1
50,0,1,car_1_43,76.0,1041.1012582997193,13.69870076710157,0,1041.1012582997485,1
50,0,1,car_1_44,74.0,1008.3802012186724,13.626759475928004,0,1008.3802012198294,1
50,0,1,car_1_45,38.0,519.1803253585045,13.662640141013277,0,519.1803253590953,1
50,0,1,car_1_46,186.0,2575.401890315532,13.846246722126516,0,2575.4018903134734,1
50,0,1,car_1_47,52.0,713.1153683871457,13.713757084368186,0,713.1153683869383,1
50,0,1,car_1_48,78.0,1065.4724465174047,13.659903160479548,0,1065.4724465183454,1
50,0,1,car_1_49,111.0,1534.9678575692164,13.828539257380328,0,1534.9678575681382,1
50,0,2,car_2_0,202.0,2770.7670487967034,13.716668558399522,0,2770.7670487976484,1
50,0,2,car_2_1,27.0,357.4302049095403,13.23815573739038,0,357.4302049099407,1
50,0,2,car_2_2,137.0,1889.9407745912756,13.795188135702741,0,1889.940774589904,1
50,0,2,car_2_3,83.0,1146.386399309243,13.811884329027023,0,1146.38639930657,1
50,0,2,car_2_4,15.0,193.07465373088283,12.871643582058855,0,193.07465372913907,1
50,0,2,car_2_5,41.0,561.4326168832532,13.693478460567151,0,561.4326168830651,1
50,0,2,car_2_6,89.0,1218.1758582393536,13.687369193700603,0,1218.1758582351663,1
50,0,2,car_2_7,85.0,1170.1474715082195,13.766440841273171,0,1170.1474715031663,1
50,0,2,car_2_8,49.0,659.8583786321851,13.466497523105819,0,659.858378632938,1
50,0,2,car_2_9,26.0,351.8659072566773,13.53330412525682,0,351.86590725709067,1
50,0,2,car_2_10,82.0,1125.3418580225994,13.723681195397553,0,1125.341858023604,1
50,0,2,car_2_11,41.0,562.6190181287446,13.722415076310845,0,562.6190181269122,1
50,0,2,car_2_12,71.0,967.9645980345874,13.633304197670245,0,967.9645980340904,1
50,0,2,car_2_13,104.0,1427.373639471798,13.724746533382673,0,1427.3736394743783,1
50,0,2,car_2_14,51.0,700.313325249262,13.731633828416902,0,700.3133252487835,1
50,0,2,car_2_15,56.0,769.3053549908495,13.7375956248366,0,769.3053549944864,1
50,0,2,car_2_16,188.0,2593.62444242509,13.795874693750479,0,2593.624442425249,1
50,0,2,car_2_17,18.0,237.179983025609,13.176665723644945,0,237.17998302670415,1
50,0,2,car_2_18,130.0,1787.6451918185633,13.751116860142794,0,1787.6451918210755,1
50,0,2,car_2_19,80.0,1093.5867052549695,13.669833815687118,0,1093.5867052559574,1
50,0,2,car_2_20,108.0,1478.7428905138831,13.692063801054474,0,1478.7428905142654,1
50,0,2,car_2_21,81.0,1113.544297945471,13.747460468462606,0,1113.5442979467564,1
50,0,2,car_2_22,3.0,35.53674916106342,11.845583053687806,0,35.536749161272304,1
50,0,2,car_2_23,89.0,1230.627729041016,13.827277854393438,0,1230.6277290411103,1
50,0,2,car_2_24,45.0,571.583634666849,12.701858548152199,0,571.5836346664794,1
50,0,2,car_2_25,11.0,142.52374126761234,12.956703751601122,0,142.52374126787942,1
50,0,2,car_2_26,89.0,1228.609110126394,13.80459674299319,0,1228.6091101238544,1
50,0,2,car_2_27,48.0,652.1502186833292,13.586462889236024,0,652.1502186818341,1
50,0,2,car_2_28,117.0,1616.7814320385805,13.818644718278467,0,1616.7814320434277,1
50,0,2,car_2_29,74.0,1009.4177288389592,13.640780119445395,0,1009.4177288432295,1
50,0,2,car_2_30,38.0,521.8697216782059,13.73341372837384,0,521.8697216756866,1
50,0,2,car_2_31,56.0,755.8473770575324,13.49727459031308,0,755.847377058668,1
50,0,2,car_2_32,105.0,1418.4375986736652,13.508929511177763,0,1418.437598670773,1
50,0,2,car_2_33,58.0,800.0536665286614,13.794028733252784,0,800.0536665309552,1
50,0,2,car_2_34,110.0,1485.9456104902365,13.50859645900215,0,1485.9456104892292,1
50,0,2,car_2_35,66.0,900.9714751766363,13.651082957221762,0,900.9714751755447,1
50,0,2,car_2_36,84.0,1153.107830227996,13.727474169380903,0,1153.10783023023,1
50,0,2,car_2_37,29.0,391.31372576053275,13.493576750363198,0,391.31372576067827,1
50,0,2,car_2_38,101.0,1393.668034430874,13.798693410206674,0,1393.668034431269,1
50,0,2,car_2_39,45.0,613.9183684577301,13.642630410171781,0,613.9183684573753,1
50,0,2,car_2_40,112.0,1544.3394948497837,13.788745489730212,0,1544.3394948450198,1
50,0,2,car_2_41,95.0,1308.6242003561886,13.774991582696721,0,1308.6242003553873,1
50,0,2,car_2_42,84.0,1159.7054430825235,13.806017179553852,0,1159.7054430800385,1
50,0,2,car_2_43,68.0,926.9473131479173,13.631578134528196,0,926.947313148497,1
50,0,2,car_2_44,32.0,438.45985454335056,13.701870454479705,0,438.45985454341655,1
50,0,2,car_2_45,93.0,1274.116743401121,13.700180036571194,0,1274.1167433983053,1
50,0,2,car_2_46,19.0,250.78487897162248,13.199204156401183,0,250.7848789731375,1
50,0,2,car_2_47,99.0,1366.6848398313946,13.804897372034288,0,1366.6848398311438,1
50,0,2,car_2_48,118.0,1628.4022793007491,13.800019316108044,0,1628.4022792993942,1
50,0,2,car_2_49,117.0,1613.1308112260647,13.787442830992006,0,1613.1308112262288,1
50,5,0,car_0_0,102.0,1364.178167217211,13.374295757031481,0,1364.1781672176596,1
50,5,0,car_0_1,35.0,469.2536054037813,13.407245868679466,0,469.2536054024954,1
50,5,0,car_0_2,180.0,2490.0093167587725,13.833385093104292,0,2490.009316764445,1
50,5,0,car_0_3,117.0,1613.0964629110351,13.787149255649872,0,1613.096462909803,1
50,5,0,car_0_4,78.0,1068.5810916526477,13.699757585290355,0,1068.5810916543332,1
50,5,0,car_0_5,16.0,207.69481170559789,12.980925731599868,0,207.69481170595296,1
50,5,0,car_0_6,64.0,873.0454048749738,13.641334451171465,0,873.045404874997,1
50,5,0,car_0_7,63.0,865.5119566309133,13.738285025887514,0,865.5119566290649,1
50,5,0,car_0_8,30.0,405.5873180441521,13.519577268138402,0,405.5873180441725,1
50,5,0,car_0_9,99.0,1368.3730273577285,13.821949771290187,0,1368.3730273573706,1
50,5,0,car_0_10,99.0,1345.2802504952406,13.588689398941824,0,1345.2802504953356,1
50,5,0,car_0_11,151.0,2082.052669757159,13.788428276537477,0,2082.0526697582704,1
50,5,0,car_0_12,106.0,1455.1131921936878,13.72748294522347,0,1455.1131921970225,1
50,5,0,car_0_13,43.0,590.3203686377951,13.728380665995235,0,590.3203686361891,1
50,5,0,car_0_14,202.0,2787.685439381298,13.800422967234148,0,2787.685439381876,1
50,5,0,car_0_15,28.0,370.20368905924744,13.221560323544551,0,370.20368905917786,1
50,5,0,car_0_16,41.0,551.5893310742617,13.453398318884432,0,551.5893310740116,1
50,5,0,car_0_17,113.0,1528.4442951236497,13.526055709058847,0,1528.4442951237281,1
50,5,0,car_0_18,138.0,1910.942495809832,13.84740938992632,0,1910.942495810761,1
50,5,0,car_0_19,146.0,1988.725836273887,13.621409837492376,0,1988.72583626963,1
50,5,0,car_0_20,161.0,2211.8628573068886,13.738278616812973,0,2211.862857305166,1
50,5,0,car_0_21,59.0,812.7828569525904,13.775980626315091,0,812.7828569517866,1
50,5,0,car_0_22,114.0,1549.8381840578213,13.595071789980889,0,1549.8381840604632,1
50,5,0,car_0_23,166.0,2292.9780731444234,13.813120922556768,0,2292.9780731327455,1
50,5,0,car_0_24,56.0,767.4441894024096,13.704360525043029,0,767.4441893999744,1
50,5,0,car_0_25,130.0,1755.2654183597042,13.502041679690032,0,1755.2654183600705,1
50,5,0,car_0_26,102.0,1398.128874581428,13.707145829229685,0,1398.128874581854,1
50,5,0,car_0_27,92.0,1268.0782114577867,13.783458820193333,0,1268.078211457078,1
50,5,0,car_0_28,139.0,1910.2890434289236,13.743086643373552,0,1910.289043428666,1
50,5,0,car_0_29,20.0,260.07201142716156,13.003600571358078,0,260.0720114280099,1
50,5,0,car_0_30,33.0,437.34529432705494,13.252887706880452,0,437.3452943262169,1
50,5,0,car_0_31,123.0,1695.103381166143,13.781328302163764,0,1695.1033811681443,1
50,5,0,car_0_32,123.0,1653.1672607454568,13.4403842337029,0,1653.1672607465719,1
50,5,0,car_0_33,60.0,827.4714440457794,13.791190734096324,0,827.4714440454259,1
50,5,0,car_0_34,155.0,2143.8730112687795,13.831438782379223,0,2143.873011266402,1
50,5,0,car_0_35,90.0,1234.5941238586172,13.71771248731797,0,1234.5941238605535,1
50,5,0,car_0_36,94.0,1281.4860812930328,13.63283065205354,0,1281.4860812891666,1
50,5,0,car_0_37,26.0,344.434498682253,13.247480718548191,0,344.4344986834855,1
50,5,0,car_0_38,77.0,1004.2613287134965,13.042354918357097,0,1004.2613287149483,1
50,5,0,car_0_39,173.0,2328.570723638964,13.459946379415976,0,2328.570723635304,1
50,5,0,car_0_40,99.0,1366.4335298079766,13.802358886949259,0,1366.4335298083013,1
50,5,0,car_0_41,42.0,577.3421959676687,13.746242761134969,0,577.342195969085,1
50,5,0,car_0_42,95.0,1307.3273336368427,13.76134035407203,0,1307.3273336352017,1
50,5,0,car_0_43,80.0,1105.5221888529336,13.81902736066167,0,1105.5221888537192,1
50,5,0,car_0_44,108.0,1472.6512856349768,13.63566005217571,0,1472.651285635063,1
50,5,0,car_0_45,83.0,1137.373337831258,13.703293226882625,0,1137.3733378288237,1
50,5,0,car_0_46,161.0,2218.5764890630835,13.779978192938406,0,2218.576489066207,1
50,5,0,car_0_47,141.0,1899.1538215468745,13.469176039339535,0,1899.153821548481,1
50,5,0,car_0_48,140.0,1930.3433343612428,13.788166674008878,0,1930.3433343649112,1
50,5,0,car_0_49,86.0,1162.8636073742916,13.521669853189438,0,1162.8636073736607,1
50,5,1,car_1_0,126.0,1732.0670607942247,13.74656397455734,0,1732.0670607916275,1
50,5,1,car_1_1,41.0,558.5490301192494,13.623147076079254,0,558.5490301167428,1
50,5,1,car_1_2,166.0,2259.608184774368,13.612097498640772,0,2259.6081847737346,1
50,5,1,car_1_3,191.0,2645.1565049538153,13.84898693693097,0,2645.156504954355,1
50,5,1,car_1_4,101.0,1340.4741500029688,13.272021287158108,0,1340.4741500042435,1
50,5,1,car_1_5,29.0,388.38103049674214,13.392449327473868,0,388.38103049632326,1
50,5,1,car_1_6,39.0,510.24311799231515,13.083156871597824,0,510.24311799094556,1
50,5,1,car_1_7,111.0,1532.7420895938474,13.808487293638265,0,1532.742089593824,1
50,5,1,car_1_8,84.0,1153.865810478258,13.736497743788785,0,1153.8658104755345,1
50,5,1,car_1_9,31.0,423.34805836554415,13.656388979533682,0,423.3480583643491,1
50,5,1,car_1_10,120.0,1648.1803322306941,13.73483610192245,0,1390.6857046630885,1
50,5,1,car_1_11,130.0,1787.4164316353658,13.749357166425892,0,1787.416431636797,1
50,5,1,car_1_12,151.0,2045.6882487553748,13.54760429639321,0,2045.6882487551422,1
50,5,1,car_1_13,118.0,1630.5378919755667,13.818117728606497,0,1630.5378919759346,1
50,5,1,car_1_14,71.0,962.5093038896873,13.556469068868836,0,962.509303888807,1
50,5,1,car_1_15,121.0,1646.8918777083036,13.610676675275236,0,1646.891877704198,1
50,5,1,car_1_16,48.0,657.0628928233264,13.688810267152633,0,657.0628928198755,1
50,5,1,car_1_17,33.0,440.2542829413462,13.341038877010492,0,440.25428294135264,1
50,5,1,car_1_18,108.0,1489.4225512576118,13.79094954868159,0,1489.4225512554142,1
50,5,1,car_1_19,18.0,233.3316957082399,12.962871983791105,0,233.3316957062507,1
